"629", "580", "2012-05-29", "28", "solicita reparación de vereda frente a su domicilio y arreglo de entrada.-", "-34.903073075726915", "-54.95082378387451", "1", "Fragoso Rivera 1099", "Piedras"
"630", "581", "2012-05-30", "28", "entrada de cordon que se junta basura para arreglo de la misma se estanca agua .-", "-34.892196858664604", "-54.97335433959961", "48", "Juan Carlos Muñoz", "Gustavo Saravia"
"631", "582", "2012-06-01", "28", "solicita arreglo de vereda y entrada a vehículo.-", "-34.90393536788517", "-54.95088815689087", "81", "Piedras ", "Joaquin Suarez"
"632", "583", "2012-06-01", "28", "Solicita corte de árbol y el sacado de las raices que se encuentra en vereda.-", "-34.903583412995815", "-54.949750900268555", "81", "Juaquin Suares ", "Casi Leonardo Olivera"
"633", "586", "2012-06-01", "21", "sres. de alcaldía: he hecho ya 3 con este 4 reclamos a la imm, a ecotecno y se pasan el nº de denuncia de una oficina a otra, ya hace 3 meses (desde el 5 de marzo) estoy llamando y no tengo respuestas y lo que un dia fue lo que un jardinero dejo hoy ya es un basural donde dejan cualquier cosa... espero puedan hacer algo al respecto... roxanna", "-34.90268592120046", "-54.99562740325928", "77", "Fomalhaut ", "esquina Camaleon "
"639", "587", "2012-06-05", "28", "Contruccion de veredas en calles Roman Guerra y San Carlos", "-34.89575202655664", "-54.95691776275635", "54", "Francisco  Maldonado", "Roman Guerra"
"640", "584", "2012-06-05", "3", "Árboles tapando focos de alumbrado público", "-34.89803992452221", "-54.95438575744629", "54", "FRancisco Maldonado", "San Carlos"
"641", "585", "2012-06-05", "3", "La luminarias de Ventura Alegre entre José Ignacio y el Hospital Elbio Rivero están tapadas por los árboles, lo que evita una correcta iluminación del lugar. Solicitamos no obstante buscar una solución sin cortar los árboles", "-34.90326665230569", "-54.97084379196167", "38", "Ventura Alegre", "Rotonta"
"642", "588", "2012-06-05", "22", "La Mesa Social Oeste solicita el retiro lo antes posible de los árboles del ornato público, los cuales se encuentran en estado de descomposición y son un peligro ante la posibilidad de un temporal que los tire al suelo. El planteo ya fue hecho hace no menos de un mes por parte del Coordinador sin obtener hasta el momento respuesta concreta, aún cuando el estudio realizado por parte de técnicos municipales establece que los mismos están efectivamente en estado de descomposición.", "-34.912575387318455", "-54.96281862258911", "19", "Avenida España", "Avenida España en proximidades del Club Deportivo Maldonado"
"638", "590", "2012-06-03", "28", "buen dia sr alcade...somos vecinos de pinares calle procion casi pez austral,hace unos dias por este mismo medio pedimos dos impecciones con nro 625..una la mas importante es de tres arboles de anacaguitasente frente a chalet salvador  de importantes tamaños que estan sus largas ramas sobre el cableado de ute por lo mismo dan corriente los arboles lo otro es un fiat 600 de color marron que esta de chatarra y molesta ver al ingreso o salida de algunos vecinos a sus hogares..dede ya muchas gracias vecinos de pinares", "-34.90932888787036", "-54.957738518714905", "77", "procion", "pez austral"
"643", "591", "2012-06-05", "26", "La cuneta ubicada sobre Camino Lussich se encuentra obstruída, generando inconvenientes cuando se producen lluvis. Se solicita la limpieza de la misma", "-34.88744466132553", "-54.98077869415283", "93", "Camino Lussich", "Rotonda de Cerro Pelado y entrada a La Fortuna"
"644", "589", "2012-06-05", "21", "Basura en vía pública", "-34.90932888787036", "-54.957738518714905", "62", "Leandro Gómez", "y Guenoas"
"645", "592", "2012-06-05", "9", "Desde el año pasado se ha venido planteando la limpieza de dos padrones municipales en el Barrio La Sonrisa, concretamente 20774 y 18590. El objetivo es que el barrio pueda contar con un espacio para el entretenimiento de niños y jóvenes. Hace ya un año que se viene procurando la limpieza de los predios sin obtener respuesta. La Mesa Social toma el planteo de la Comisión del barrio y lo hace suyo.", "-34.889767992143156", "-54.96890187263489", "48", "Francisco Jurado ", "Santiago Carsín y Juan Etchury"
"647", "594", "2012-06-06", "13", "Calle con múltiples pozos desde hace más de 2 años , habiéndose acentuado en cantidad  siendo el deterioro tal que se hace difícil transitar en veículo", "-34.90932888787036", "-54.957738518714905", "1", "Louvre", "Avda. cordova y Naciones Unidas"
"650", "593", "2012-06-08", "3", "Foco quemado", "-34.90932888787036", "-54.957738518714905", "50", "Nasazzi", "y Emilio Recoba"
"649", "595", "2012-06-06", "9", "Es un terreno baldío, los vecino depositan sus podas y tiran basura, se esta convirtiendo en un gran basural endémico. Se solicita el cercado del mismo ya que toda la basura va a parar ahí generando un foco infeccioso ya que ratas y demás roedores abundan en el lugar", "-34.88167125183787", "-54.97434675693512", "20", "Tupambaé e India Muerta", "Tupambaé"
"654", "598", "2012-06-11", "3", "Foco apagado", "-34.90932888787036", "-54.957738518714905", "50", "Mascheroni", "y Carlos Riolfo"
"652", "596", "2012-06-09", "28", "buenas noches sr alcalde quien escreibe vecinos de pinares que por tersera vez hacemos nuesto pedido de que por favor mande una impeccion a calle pricion casi pez austral frente a chalet salvador..el pedido es por cuatro arboles de gran porte de anakaguitas que sus largas ramas estan sobre el cableado de ute y los arboles dan corriente y los vecinos estamos preocupados ya que hay niños..nuestro primer reclamo es el nro 625 el segundo nro 638..nos hicimos presente en su oficina con el fin de hablar personalmente con ud y nos dijeron que solo por este medio son los reclamos pero este ya es el tersero y sin respuesta..esperamos pronta solucion,gracias vecinos de pinares ", "-34.90932888787036", "-54.957738518714905", "77", "procion", "casi pez austral"
"653", "597", "2012-06-11", "21", "retiro de podas en bereda", "-34.90932888787036", "-54.957738518714905", "82", "UTE 55", "Seferino de la torre calle 7"
"665", "608", "2012-06-21", "3", "La luz frente de mi casa está quemado otra vez.  Ya es la tercera vez.  ¿Tiempo de cambiarla a una mejor?", "-34.90932888787036", "-54.957738518714905", "77", "Can Mayor", "Casi Berenice"
"656", "604", "2012-06-14", "28", "Buenas: mi reclamo es especificamente los perros en mi barrio, cada vez son mas, unos con dueños otros que no, pero en fin no se puede caminar tranquila. Yo viajo para trabajar y llego de noche, y casi todos lo dias tengo problemas, algunos vecinos ya fueron avisados de que sus perros atacan, pero de nada sirve. Ademas ya no se puede salir mas que nada en el invierno a correr, porque siempre alguno  te sale, ademas de que la iluminacion deja mucho que deseear, esta un poco abandodnado el barrio al entrar el invierno y en la oscuridad no sabes que te va a salir a atacar.Espero tener alguna respuesta y que logremos una visita de la perrera municipal....Desde muchas gracias por tomarse el tiempo de leer este reclamo, y ansio poder comunicarme con alguien al respecto...", "-34.90932888787036", "-54.957738518714905", "1", "barrio playa grande - Piriapolis", "calle 1 y 28"
"657", "599", "2012-06-14", "15", ", buen dia,se trata de un cano roto en frente la entrada de mi casa, recien se ponian algun material arriba, pero eso no sirve, por esta con agua otra vez, casi no podemos mas entrar, por favor mandamen la gente para poner un cano otra vez en la tierra, eso no hicieron la  antes, por eso no funciona, muchas gracias, ortrud nolles", "-34.917889163553355", "-54.9397087097168", "34", "honorato del balzac", "paso de la cadena, frente del hipico cantegril"
"658", "603", "2012-06-15", "1", "aguas servidas dentro de la propiadad de terrenos linderos y", "-34.90932888787036", "-54.957738518714905", "40", "manuel melendez", "ignacio nuñezy andres arriagaty"
"659", "600", "2012-06-15", "3", "El foco ya fue reparado varias veces, sugiero cambiarlo.", "-34.92323778293554", "-54.96777534484863", "16", "Ecuador", "Puerto de la Candelaria y La Cañada"
"660", "601", "2012-06-15", "3", "Foco que se prende y se apaga ", "-34.90932888787036", "-54.957738518714905", "73", "Simón del Pino", "y Manuel Melendez"
"661", "602", "2012-06-17", "28", "buenas noches sr.alcalde nos dirimos a ud por cuarta vez la primera con nro.625 la segunda con nro.638 la tersera con nro 652 nuestro pedido es podar cuatro arboles de anakaguita de gran tamaño frente a chalet salvador las cuales estan sobre el cableado de ute que por lo mismo los arboles dan corriente o estatica y ya por cuarta vez reiteramos nuestro reclamo por la via que nos informaron antes de lamentar cualquier accidente.lo otro pero de menos importancia es un fitito chatarra que estas sobre la vereda lo cual nuestros niños tienen que hacer ese tramo caminando por la calle lo que eso con nuestro actual transito es mas que peligroso..somos vecinos nacidos y criados en maldonado que pagamos nuestros impuestos,tributos etc..esperamos por fin pronta solucion gracias vecinos de pinares", "-34.90932888787036", "-54.957738518714905", "77", "procion", "casi pez austral frente a chalet salvador"
"662", "605", "2012-06-19", "6", "domingo 17 de junio de 2012 fuimos al parque jaguel zona de juegos y la verdad q. nos quedamos muy tristes muy abandonado,desprolijo,los juegos estan muy deteriodados y para completar los chicos de las picadas de las motos pasando x. dentro del parque como si fuera parte de la pista, LAMENTABLE", "-34.91556662817897", "-54.91310119628906", "69", "S. DEL PINO", "casi  c. de la torre"
"663", "606", "2012-06-19", "24", "Si fuese posible, solicito a uds. la poda del o los arboles que impiden la buena visibilidad al tomar la calle Francisco Aguilar al finalizar el tramo de la calle Roman Guerra.Realmente es una esquina con demasiado flujo de toda clase de vehículos y aún más en horas pico.", "-34.89574102689326", "-54.956719279289246", "1", "Francisco Aguilar", "Esq. Roman Guerra"
"664", "607", "2012-06-20", "3", "Hace 3 días que la mitad del alumbrado público está apagado y esta noche tenemos huéspedes de la embajada de Estados Unidos.", "-34.90932888787036", "-54.957738518714905", "22", "Laguna del Saice y Laguna Merin", " Rambla de la  Laguna del  Sauce"
"666", "609", "2012-06-23", "23", "Vivo en Barrio Lausana. En la esquina de la calle Lima y Ruffalo, hay una casa de techo de chapa celeste, al fondo hay una casa blanca, tienen un perro blanco, en estado de desnutrición que ladra todo el día. Nosotros vivimos en la casa que está frente al taller mecánico. El perro tiene un ladrido muy fuerte. Estos vecinos son parientes nuestros pero no prestan atención. Donde podemos hacer la denuncia? Gracias. Leticia Ortega 4 435 239 - 0 Tel: 42 24 10 14", "-34.90932888787036", "-54.957738518714905", "53", "Lima y Ruffalo", ""
"667", "610", "2012-06-23", "20", "Av.Roosevelt parada 4 y Florianopolis varias veces arreglado y se está haciendo un nuevo pozo. En parada 4 de la misma avenida y Paraná esq. Pilcomayo hay varios pozos, no existe iluminación en esa área y además hay un gran basural. Solamente marque uno de los reclamos.", "-34.9447518970642", "-54.93088960647583", "1", "Paraná ", "Pilcomayo y Av. Roosevelt Parada 4"
"668", "611", "2012-06-23", "28", "buenas tardes sr.alcalde ahora por quinta vez volvemos a reiterar nuestro reclamo que ya es una suplica que.. por favor mande impeccion o mande a solucionar nuestro problema que todos los vecinos le estaremos eternamente agradecidos nuestro pimer reclamo es nro.625 el segundo nro.638 el tersero nro.652 el cuarto nro.661 por si quiere leerlos pero se lo resumimos en este nuestro quinto recamo..somos vecinos de pinares nuestro problema son cuatro arboles de anakaguita de gran tamaño y estan sobre el cableado de ute y por lo mismo los arboles dan corriente o estatica y por lo mismo queremos que no pase un accidente..los arboles estan en calle procion frente a chalet salvador y lo otro pero de menos peligro es un fitito marron que esta de chatarra en la vereda lo cual hace que tengamos que bajar a la calle lo que eso implica hoy con nuestro tancito,esperamos hace mucho pronta solucion gracias", "-34.90932888787036", "-54.957738518714905", "77", "procion", "pez austral frente a chalet salvador"
"669", "612", "2012-06-25", "28", "Quisiera saber que paso y con que derecho la empresa que está realizando obras en la intersección de las calles Bergalli y Sarandí retiró del predio uno de los árboles mas grandes y con mas antigüedad de la zona, era prácticamente un patrimonio. La empresa solicitó autorización para esto?? Fue concedida la misma?? Gracias.", "-34.904832846025485", "-54.957990646362305", "19", "Dr. Román Bergalli", "Entre Sarandí y 18 de Julio"
"670", "613", "2012-06-25", "28", "Reclamo un no mayor, si no; algún tipo de control para con los camiones de carga que van tirando piedras o cualquier otro tipo de material que llevan. En la carretera y a altas velocidades con mucha frecuencia veo camiones que les pegan a los coches y motos que van detrás con parte de la carga que van perdiendo, hace algunos días uno de ellos le dejó un surco de considerable dimensiones al capot de mi coche, no quiero ni pensar que hubiese pasado si en vez de ser el capot de mi coche hubiera sido la cara de algún motociclista. Esta mañana en los accesos a la ciudad de San Carlos, dos camiones de la IMM que venían como si estuvieran jugando carreras; le agujerearon, con las piedras que venían tirando, el radiador del vehículo a un compañero de trabajo que venía desde Rocha. Quien controla esto?? Quien se hace responsable por los daños?? Será por el frío que no se ven inspectores de tránsito en las calles?? Gracias.   ", "-34.855721106454986", "-54.943742752075195", "35", "Ruta 39", ""
"671", "614", "2012-06-25", "27", "Hola buenos días!! en la peatonal Sarandi 945 frente a la puerta de Jean Vernier a dos baldosas rotas, yo realice ya un reclamo y me dieron un numero de registro el 3949, LAS BALDOSAS ESTAN CON LAS PUNTAS PARA ARRIBA!!!GraciasMonica Varela42-233816", "-34.90932888787036", "-54.957738518714905", "19", "sarandi ", " ventura alegre -  ituizango"
"672", "615", "2012-06-25", "28", "Buen día a quien corresponda estoy necesitando saber como puedo hacer para que retiren un poco de escombros que alguien en la noche de ayer 24/6/12 tiro al lado del contenedor en la calle Javier de viana entre San Carlos y Batlle y Ordoñez. Desde muchas gracias por cualquier ayuda que puedan darme. Saludos", "-34.90028816217227", "-54.953774213790894", "54", "Javier de Viana ", "San Carlos y Batlle y Ordoñez"
"673", "616", "2012-06-25", "22", "Retiro de podas en vereda", "-34.90932888787036", "-54.957738518714905", "1", "Bari", "bolonia y Cagliari"
"674", "618", "2012-06-26", "15", "RELLENO Y ALISADO DE BALASTO EN CALLE 1 Bº SAN FERNANDO EN REALIDAD ES EN TODO EL BARRIO CALLE 1 ES DONDE VIVO HAN ALISADO LAS 2 VECES ANTERIORES SOLO CALLE 3 Y 5 QUE SON LAS DE ENTRADA.", "-34.9135607492878", "-54.93945121765137", "83", "CALLE 1 ", "CALLE 3 Y 5 "
"675", "620", "2012-06-26", "28", "solicita se saque vehiculo que se encuentra en la vereda hace más de cinco añosm- ", "-34.895892822117716", "-54.95666027069092", "54", "Roman Guerra ", "francisco aguilar"
"676", "617", "2012-06-26", "3", "frente a mi casa la tapera esta una columna de alumbrado publico la cual tiene la foto celula rota y no prende la luz y en este sector esta muy oscuro . desde ya muchas gracias nose si corresponde a ustedes ", "-34.9169742332207", "-54.96159553527832", "43", "nicaragua  ", "malvinas  casa la tapera  "
"679", "621", "2012-06-27", "3", "la luz de la calle se apaga a cada rato y demora en prenderes la unica iluminacion de toda la cuadra", "-34.90932888787036", "-54.957738518714905", "76", "la celestina ", "marianela y  los nibelungos"
"680", "622", "2012-06-27", "28", "Sustitución pavimento de balasto en barrio \"Sausalito\".Los vecinos hemos presentado nota al Sr Intendente en referencia a lo actuado en el expediente 2012-88-01-05806. Dada la poca superficie a pavimentar, el lugar geográfico del barrio, que se encuentra en una zona muy céntrica y rodeado de zonas pavimentadas y sobre todo los perjuicios en cuanto a la higiene de las casas y los vehículos de los vecinos, con los gastos e incomodidad que esto acarrea.Entendemos que atender nuestra solicitud por parte de la IMM depende mas de voluntad y ejecución, que de disponibilidad económica, dado lo ya mencionado en cuanto a la poca superficie a pavimentar.Esperamos respuesta lo más urgente posible.Muchas gracias!", "-34.90386497702797", "-54.972946643829346", "89", "Regulo, Cruz del Sur, ", "Los Lirios, Las Begonias; Las Santa Ritas"
"681", "623", "2012-06-28", "28", "A quien corresponda, no se si este es el medio para presentar un reclamo de este tipo, pero en todo caso, agradezco que lo reenvien a la oficina pertinente. Ayer alrededor de las 10.30 (am) la unidad 27 de CODESA (mas precisamente matrículado con el número 21-125) me encerro en la dirección de referencia, detrás de la terminal de Maldonado. Esa calle es doble vía, el ómnibus estaba en la parada levantando o bajando gente (no sé realmente) y cuando inicio su marcha, yo venia desde 18 de Julio en dirección hacia Sarandí. El hizo lo que hacen generalmente todos los choferes que es tirarse, una completa falta de educación y sobretodo una conducta poco responsable de quien tiene dominio de un vehículo pesado, con pasajeros (a quienes muchas veces tratan como ganado, porque si bien hoy tengo la suerte de tener mi auto, vieje durante años al colegio, al liceo, a la universidad y a trabajar, en diferentes lineas y diferentes empresas, y se como tratan a las personas) Por supuesto que tuvo tiempo para hacerme señas no muy simpaticas a través de su espejo retrovisor.Ahora, yo digo, no tienen la obligación de esperar? Con que derecho te tiran encima un vehículo de ese tamaño en una calle doble vía cuando circulaban además autos en la dirección contraria? Porque si todos sabemos que faltan continuamente a las reglas de tránsito, como por ejemplo ese tipo de maniobras o peor aún, hablando por teléfonos celulares nadie los ve para multarlos o simplemente llamarles la atención? Supongo que deben manejar mucho mejor que yo para conseguir su libreta profesional...entonces porque no saben que tienen que esperar a que el otro vehículo pase para mover su omnibus? Algo sumamente básico. Por el contrario te miden por el espejo: meten el omnibus y si paras bien y sino después se verá...es como que quieren hacer pesar lo importante que son por el tamaño del vehículo que manejan...lamentable!Agradezco mucho su atención, creo que lo ideal es poder tener a quien mencionarlo, si todos nos mantenemos callados, no se van a responsabilizar nunca por la tarea que tienen.Muchas graciasSaludosPatricia MeloCI 3.530.832-0", "-34.917114992397245", "-54.95777606964111", "19", "San José", "18 de Julio y Sarandi"
"678", "619", "2012-06-27", "3", "la presente es para solicitar si es posible la colocacion de alumbrado publico en la barra pasando el tesoro barra zona norte somos varias familia que vivimos en esa zona y la luz es escasa tampoco las calles tienen nombre. esperamos instrucciones", "-34.89407566086626", "-54.87173080444336", "11", "no existen nombres.la calle esta por camino egusquiza la ent", "en la entrada hay un cartel que dice martin (mecanico)"
"682", "624", "2012-06-29", "27", "Tapas rotas en la vereda", "-34.90932888787036", "-54.957738518714905", "40", "Avda los Gauchos", "y Manuel Meléndez"
"683", "625", "2012-06-29", "20", "Rotura del pavimento casi enfrente a parada de ómnibus.", "-34.90932888787036", "-54.957738518714905", "2", "Simón del Pino", "casi Roque Masetti"
"684", "626", "2012-06-30", "3", "Reclamo 1)- Foco en calle Batalla del Cerrito frente número de puerta 1125 entre Piedras y Suárez, permanece encendido de día. Reclamo 2)- Foco en calle Batalla del Cerrito casi Piedras (a 10 metros de la esquina, aprox.)no enciende. Gracias por la atención. Excelente servicio. Atte. Bader Helal", "-34.903836380725004", "-54.948750436306", "81", "Batalla del Cerrito", "Piedras y Suárez"
"685", "627", "2012-07-02", "20", "solicita se tape pozo que se encuentra casi en la esquina de Francisco de los Santos.-", "-34.916147268183614", "-54.97163772583008", "51", "Francisco de los Santos", "Hamburgo"
"686", "628", "2012-07-02", "3", "solicita arreglo de foco de Alumbrado Publico segunda casa de la rambla a mano derecha tercer poste ", "-34.91280413311547", "-54.98451232910156", "77", "del Molino", " Rambla y Camino la laguna "
"687", "630", "2012-07-03", "28", "Escombro y tierra en la vereda", "-34.90932888787036", "-54.957738518714905", "82", "Ute 55", "a media cuadra de Seferino de La Torre"
"688", "631", "2012-07-03", "28", "el puente esta lleno de arrastres de gravilla y arenatoda la cañada esta sucia y hay ratas por favor realizar relevamientos y limpiezas", "-34.8860717531455", "-54.96339797973633", "4", "Central", "y el Puente"
"691", "632", "2012-07-04", "28", "Rejillas de la calle tapada", "-34.90932888787036", "-54.957738518714905", "2", "Avda Los Gauchos", "y Uruguay"
"692", "629", "2012-07-04", "3", "foco siempre apagado ñangaripe y camino a la laguna frente a puerta 663", "-34.91204750996963", "-54.969706535339355", "1", "Elbio rivero  ", "ñangaripe  y cno a la laguna "
"693", "633", "2012-07-05", "22", "Levantar podas frente a la vidriería", "-34.90932888787036", "-54.957738518714905", "2", "Eugenio Ruiz Zorrilla", "Boulevar y Simón del Pino"
"694", "634", "2012-07-05", "20", "Es muy necesario hacer bacheo en la Calle Ecuador entre Puerto de la Candelaria y La Cañada en la Parada 23 de la Mansa,la maniobra para esquivar los mismos está poniendo en riesgo la circulación de vehículos.", "-34.92056351681724", "-54.972496032714844", "16", "Ecuador", "Puerto de la Candelaria y La Cañada,Parada 23 de la mansa"
"695", "635", "2012-07-06", "16", "Lsx7aT http://www.Va88ddWGkATRNlRhkw9hfu7WrMtbArwi.com", "bdKIFQJDvtclgQ", "-54.957738518714905", "90", "ZrvqSVUFWvwCIp", "SOoPbYwwwyrkXRc"
"696", "636", "2012-07-06", "28", "solicita retiro de vehiculo que se encuentra en la vereda de calle abandonado hace mas de siete meses.-", "-34.897335962704766", "-54.95438575744629", "54", "San carlos", "Francisco maldonado y hernandarias"
"697", "637", "2012-07-07", "28", "Por favor controlen a los cuida coches!!! Hoy en la terminal de ómnibus me quisieron ayudar a cargar las maletas al auto y como les dije que no empezaron a insultarme y la verdad pensé que hasta me podían robar!!!", "-34.90932888787036", "-54.957738518714905", "1", "Sarandi y Roosevelt ", ""
"700", "639", "2012-07-09", "14", "solicita reparación y limpieza de boca de tormenta.-en toda la zona del barrio San Antonio.-", "-34.89774954100357", "-54.94715452194214", "82", "calle 7 Alberto Caracara", "avenida de los Gauchos "
"699", "638", "2012-07-09", "20", "solicita  se tape dos pozos peligrosos.-", "-34.91211789381226", "-54.95018005371094", "88", "treita y tres", "las flores"
"701", "640", "2012-07-11", "16", "solicita reparación de baldosas que se encuentran sueltas y faltan algunas.- arreglo tambien de los cordones.-", "-34.90194680294537", "-54.95829105377197", "19", "18 de julio", "Lavalleja y Gutierrez Ruiz"
"702", "641", "2012-07-11", "15", "Reparación de calle y cunetas de la cuadra entre las calle 9 con el nombre Juan José Herrera y Granja Ferreiro.-padrón 20538 manz 2056 ", "-34.89064802454012", "-54.974931478500366", "48", "Juan José Herrera", "Granja ferreiro"
"703", "642", "2012-07-13", "3", "No funciona último foco amarillo de la av. Piria al llegar a calle Las Piedras", "-34.86311614770847", "-55.26841878890991", "1", "Av. Piria", "Las piedras"
"704", "643", "2012-07-15", "3", "Foco en calle Batalla del Cerrito casi Piedras (a 10 metros de la esquina, aprox.)nuevamente no enciende. Presumo vandalismo. Gracias por la atención. Excelente servicio. Atte. Bader Helal", "-34.90388257474793", "-54.948779940605164", "81", "Batalla del Cerrito 1125", "Suárez y Piedras (casi Piedras)"
"705", "644", "2012-07-16", "3", "Foco apagado", "-34.91693904338886", "-54.94953632354736", "79", "Sucre ", " entre calle alferez campora y simon bolivar"
"706", "645", "2012-07-17", "3", "Necesito que se repare el foco de alumbrado publico que se encuentra dañado hace varios meses y la calle es muy oscura. ", "-34.89008480489195", "-54.971230030059814", "48", "Granja Ferreiro", "entre Carlos Anfuso y Gumersindo Saravia"
"707", "646", "2012-07-17", "3", "Buenas noches, en el día de ayer la columna del alumbrado publico fue derribada por un camion de ECOTECNO, en la misma había un foco de alumbrado público. el cual fue retirado por funcionarios de UTE , les queria solicitar si se podra poner un nuevo foco ya que la zona es muy oscura, y el mismo es de muccha utilidad. muchas gracias.", "-34.90932888787036", "-54.957738518714905", "9", "pan de azucar-pueblo gerona ", "calle 4 y 6  frente a la cancha de futbol"
"708", "647", "2012-07-18", "16", "Vereda frente del Edificio Complejo Maldonado, faltan baldosas y hay caños al descubierto por faltar dichas baldosa", "-34.902650725243916", "-54.95884895324707", "19", "18 de Julio", "Lavalleja y G.Ruiz"
"709", "648", "2012-07-20", "28", "solicita se tape pozos en toda la manzana del barrio Lomas de San Martin donde estaba la cancha  antes.-", "-34.904859242292886", "-54.93842124938965", "86", "Juan Acosta", " casi felipe carape vivienda de la intendencia"
"710", "649", "2012-07-23", "3", "Como vecina de esta zona deseo plantear la falta de iluminación a lo largo de la calle 25 de mayo hacia el oeste de la Av.J.de Viana. Es una via de ingreso a los barrios Altos del Pinar y Sausalito, muy utilizada y con problemas de zonas oscuras peligrosas para la circulación, porque incluso hay una curva con un negocio donde paran muchos autos y el peligro es permanente para bicicletas, motos y autos, lo mismo frente al supermercado El Dorado. Agradezco que tomen en consideración mi reclamo antes de que ocurra un hecho lamentable.Muchas gracias.", "-34.90979519514451", "-54.967947006225586", "1", "25 de mayo", "Av. Joaquin de Viana y Los Gladiolos"
"711", "651", "2012-07-23", "22", "Sistemáticamente los vecinos arrojan podas en la calle frente al terreno baldío ubicado en Capricornio entre Abeja y Octante, a pesar de que existe un cartel de prohibido tirar basura. El tema es que la pala que lo recoge rompe la calle que no hace mucho tiempo fue asfaltada y viene a hacer la recolección cada bastante tiempo por lo que los vecinos pasamos la mayor parte del tiempo conviviendo con este hecho nada agradable. ¿No se puede pensar en otro sistema (chipeadoras) para evitar al menos el destrozo de la calle? Obviamente que lo mejor sería lograr que no se tire poda en cualquier lado. ", "-34.904868041046804", "-54.998953342437744", "77", "Capricornio", "Abeja y Octante"
"712", "650", "2012-07-23", "3", "Mi pedido es por un poste de alumbrado publico que no tiene luz. La calle este muy oscura  Ubicacion:  calle 5 y 8 en la Peninsula, Punta del Este. A dos cuadras del Faro.", "-34.969478238845554", "-54.95307683944702", "44", "5, El faro", "El Trinquete y el Pampero"
"713", "652", "2012-07-23", "4", "Buen dia mi reclamo es por que hacen unos dias movieron el contenedor de basura justo para donde es la curva como muestro en el mapa y yo vivo enfrente y es un peligro porque la calle es muy angosta y con el contenedor ahi puede pasar un accidente de transito   se podria volver a colocar el contenedor donde estaba media cuadra para el lado de la calle aguilar?Espero su respuesta.", "-34.900081379674496", "-54.95942831039429", "11", "18 de julio", "Tammaro"
"714", "653", "2012-07-24", "28", "Solicita se repare rampa en Perez del Puerto y Santa Teresa esquina cruzada con automotora del sol.-", "-34.90998875587669", "-54.95333433151245", "19", "Perez del Puerto", "Santa Teresa"
"715", "654", "2012-07-27", "3", "Estimados. Compre una propiedad en el padron 17550 manzana catastral 228 de El Tesoro y es nuestra intencion vivir permanentemente en el lugar. La iluminacion publica llega hasta la esquina anterior a la manzana. Quisiera saber como solicitar la continuacion de la iluminacion para que cubra la calle y alrededores. Muchas Gracias. Luis Scoffone", "-34.88756786991235", "-54.86351251602173", "1", "Calle A 1755", ""
"729", "661", "2012-08-10", "23", "A quien corresponda, Vivo en la calle Juan Díaz de Solís, entre calles 10 y 12, punta del este, no solo tengo que soportar los ruidos de verano, sino que ahora también hay un boliche de mala muerte en mi cuadra.... Mi jardín es un baño publico, mi familia no descansa, mis vecinos ya han hecho varias denuncias y pasa un fin de semana tranquilo y  al otro vuelven los muchachos de Maldonado con sus malditas motos ruidosas, sus autos con radios a todo volumen y jóvenes gritando y Armando escándalo hasta las 6 de la mañana... Estamos en punta del este!!!, Hay vecinos que tienen propiedades que pagan sumas muy importantes de impuestos por tratarse de edificaciones de alto valor, y no son escuchadas sus denuncias.... Espero hagan algo, porque que hayan boliches en 1era fila de la rambla del puerto es lógico y siempre fue así, pero que casa por medio a la mia, dentro de la punta armen un escndalo de este tipo que lo único que trae a punta del este son vicios y gente que no aporta nada bueno, no me parece... Espero hagan lo correscto y clausuren este mal ubicado lugar. Muchas gracias Carlos amilcar Fassani ", "-34.965556991092924", "-54.949965476989746", "79", "Juan diaz de solís punta del este", "10 y 12  punta del este"
"730", "669", "2012-08-13", "22", "Podas en la vereda", "-34.90932888787036", "-54.957738518714905", "82", "Calle 7", "Casi Sanabria"
"731", "668", "2012-08-13", "3", "solicita arreglo de foco que  se encuentra quemado más de un año aproximadamente.-", "-34.904322516521226", "-54.97286081314087", "89", "regulo", "Continuación los lirios calle 27"
"717", "655", "2012-08-02", "22", "Levantar podas", "-34.90932888787036", "-54.957738518714905", "87", "Elias Chiossi", "Libertad y Manuel Méndez"
"718", "656", "2012-08-03", "3", "BUENOS DÍAS. RECLAMO POR FALTA DE ALUMBRADO PÚBLICO (NO FUNCIONA LA LUZ) EN PARADA 39 MANSA. CALLE CONTINUACIÓN HIDRA ESQUINA ACUARIO.EN LA PUERTA DEL CHALET LLAMADO \"LA MASIA\" BARRIO CRESCENTIAGRACIAS", "-34.90932888787036", "-54.957738518714905", "77", "CONTINUACION HIDRA", "AV. GRAL LEANDRO GOMEZ Y LAGUNA DEL DIARIO"
"719", "657", "2012-08-03", "21", "Se realizó una limpieza en el barrio en general y se amontonó la basura en este lugar.", "-34.90932888787036", "-54.957738518714905", "69", "Simón del Pino", " calle 7 y 5"
"720", "658", "2012-08-04", "3", "La luz en la vereda de mi casa está por caerse y la lámpara quemada.Es una zona muy oscura por favor venir a cambiar la lampara y fijarla bien.Gracias", "-34.90932888787036", "-54.957738518714905", "1", "Av La Paloma", "Esquina De los Pinos"
